symbol,Security,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,State,Date first added,CIK,Founded,id,class,exchange,name,status,tradable,marginable,shortable,easy_to_borrow,fractionable
CB,Chubb Limited,reports,Financials,Property & Casualty Insurance,Zurich, Switzerland,7/15/2010,896159,1985,2453845c-4785-46de-b332-6ee2438da196,us_equity,NYSE,Chubb Limited,active,TRUE,TRUE,TRUE,TRUE,TRUE
PENN,Penn National Gaming,reports,Consumer Discretionary,Casinos & Gaming,Wyomissing, Pennsylvania,3/22/2021,921738,1972,02ee28f8-d7a5-41ef-b212-a66d8dd85c4d,us_equity,NASDAQ,"Penn National Gaming, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
PNR,Pentair plc,reports,Industrials,Industrial Machinery,Worsley, UK,10/1/2012,77360,1966,c212e219-b17d-4ff1-99dd-30e3896122a3,us_equity,NYSE,Pentair plc,active,TRUE,TRUE,TRUE,TRUE,TRUE
CVS,CVS Health,reports,Health Care,Health Care Services,Woonsocket, Rhode Island,3/4/1957,64803,1996,4f4530c8-5ba0-4b16-86ec-b0ce753c5ac8,us_equity,NYSE,CVS HEALTH CORPORATION,active,TRUE,TRUE,TRUE,TRUE,TRUE
SWKS,Skyworks Solutions,reports,Information Technology,Semiconductors,Woburn, Massachusetts,3/12/2015,4127,2002,b2b91a9b-3ecd-45ed-bf53-1f7d0613e1e8,us_equity,NASDAQ,"Skyworks Solutions, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
HBI,Hanesbrands Inc,reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Winston-Salem, North Carolina,3/20/2015,1359841,2000,1ce97178-60a2-4bde-93e3-cf93923bd880,us_equity,NYSE,"Hanesbrands, Inc.",active,TRUE,TRUE,TRUE,TRUE,FALSE
FAST,Fastenal Co,reports,Industrials,Building Products,Winona, Minnesota,9/15/2008,815556,1967,009c65c9-8abe-49b9-b481-dfeecb67d116,us_equity,NASDAQ,Fastenal Company Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
FLIR,FLIR Systems,reports,Information Technology,Electronic Equipment & Instruments,Wilsonville, Oregon,1/2/2009,354908,1978,d7d4eeb5-9270-4e26-89b6-7a6ffddaa4b8,us_equity,NASDAQ,"FLIR Systems, Inc. (DE) Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
CTVA,Corteva,reports,Materials,Fertilizers & Agricultural Chemicals,Wilmington, Delaware,6/3/2019,1755672,2019,fc0da839-9b1d-4c5e-ac1a-148c774d1c1f,us_equity,NYSE,"Corteva, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
DD,DuPont de Nemours Inc,reports,Materials,Specialty Chemicals,Wilmington, Delaware,4/2/2019,1666700,2017,66236b83-60b6-4887-baa4-5b089063539e,us_equity,NYSE,"DuPont de Nemours, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
INCY,Incyte,reports,Health Care,Biotechnology,Wilmington, Delaware,2/28/2017,879169,1991,460d5fb3-ed90-48a1-b0d7-276f08f617f5,us_equity,NASDAQ,Incyte Corp. Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
WAB,Westinghouse Air Brake Technologies Corp,reports,Industrials,Construction Machinery & Heavy Trucks,Wilmerding, Pennsylvania,2/27/2019,943452,1999 (1869),c3baa05b-10d0-4ecb-987f-8b34289553f3,us_equity,NYSE,Wabtec Inc.,active,TRUE,TRUE,TRUE,TRUE,TRUE
XYL,Xylem Inc.,reports,Industrials,Industrial Machinery,White Plains, New York,11/1/2011,1524472,2011,2f9e8a74-914c-4b63-90f0-577fd772da6f,us_equity,NYSE,Xylem Inc,active,TRUE,TRUE,TRUE,TRUE,TRUE
SCHW,Charles Schwab Corporation,reports,Financials,Investment Banking & Brokerage,Westlake, Texas,6/2/1997,316709,1971,1f868250-6f1d-4a57-9cd0-ac3f581a96e5,us_equity,NYSE,The Charles Schwab Corporation,active,TRUE,TRUE,TRUE,TRUE,TRUE
IDXX,Idexx Laboratories,reports,Health Care,Health Care Equipment,Westbrook, Maine,1/5/2017,874716,1983,3988b92e-b5ee-449e-a83a-a04bbdf18cff,us_equity,NASDAQ,"IDEXX Laboratories, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
NOC,Northrop Grumman,reports,Industrials,Aerospace & Defense,West Falls Church, Virginia,6/30/1985,1133421,"1994 (Northrop 1939, Grumman 1930)",02deac19-d59b-4b15-ae55-a375e182bffd,us_equity,NYSE,Northrop Grumman Corp.,active,TRUE,TRUE,TRUE,TRUE,TRUE
TFX,Teleflex,reports,Health Care,Health Care Equipment,Wayne, Pennsylvania,1/18/2019,96943,1943,05c0c15b-5f26-435f-b4b7-18a2a5d3ad0a,us_equity,NYSE,Teleflex Incorporated,active,TRUE,TRUE,TRUE,TRUE,TRUE
GNRC,Generac Holdings,reports,Industrials,Electrical Components & Equipment,Waukesha, Wisconsin,3/22/2021,1474735,1959,d249df15-5475-4218-af2d-9d7b8fc31b73,us_equity,NYSE,GENERAC HOLDINGS INC,active,TRUE,TRUE,TRUE,TRUE,TRUE
DHR,Danaher Corp.,reports,Health Care,Health Care Equipment,Washington, D.C.,,313616,1969,42f6d400-741b-4a18-ae61-73faae71e2cb,us_equity,NYSE,Danaher Corporation,active,TRUE,TRUE,TRUE,TRUE,TRUE
NKE,"Nike, Inc.",reports,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Washington County, Oregon,11/30/1988,320187,1964,db00f7c3-19bb-42b6-9beb-79e92487f99e,us_equity,NYSE,"Nike, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
ZBH,Zimmer Biomet,reports,Health Care,Health Care Equipment,Warsaw, Indiana,8/7/2001,1136869,1927,fc12f337-b4be-4805-9206-2f67ec0a0057,us_equity,NYSE,"Zimmer Biomet Holdings, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
AMCR,Amcor plc,reports,Materials,Paper Packaging,Warmley," Bristol, United Kingdom",6/7/2019,1748790,2019 (1860),74bfaf2c-9f8a-495d-b1ec-d701f492545a,us_equity,NYSE,Amcor plc Ordinary Shares,active,TRUE,TRUE,TRUE,TRUE,TRUE
PKI,PerkinElmer,reports,Health Care,Health Care Equipment,Waltham, Massachusetts,5/31/1985,31791,1937,dbb3a9dd-553a-46f2-a0cf-c53116e4c85a,us_equity,NYSE,"PerkinElmer, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
RTX,Raytheon Technologies,reports,Industrials,Aerospace & Defense,Waltham, Massachusetts,,101829,1922,4d8f7f83-d998-4839-9134-38473cd13123,us_equity,NYSE,Raytheon Technologies Corporation,active,TRUE,TRUE,TRUE,TRUE,TRUE
TMO,Thermo Fisher Scientific,reports,Health Care,Life Sciences Tools & Services,Waltham, Massachusetts,8/3/2004,97745,2006 (1902),722b2e6d-2b85-4502-8f72-55f199fb3c47,us_equity,NYSE,"Thermo Fisher Scientific, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
APH,Amphenol Corp,reports,Information Technology,Electronic Components,Wallingford, Connecticut,9/30/2008,820313,1932,4b36cdb2-64e4-4f6c-9dd6-8c1326cf5829,us_equity,NYSE,Amphenol Corporation,active,TRUE,TRUE,TRUE,TRUE,TRUE
STZ,Constellation Brands,reports,Consumer Staples,Distillers & Vintners,Victor, New York,7/1/2005,16918,1945,b459fd90-e740-4de1-b2e2-ecf548a51faf,us_equity,NYSE,"Constellation Brands, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
COF,Capital One Financial,reports,Financials,Consumer Finance,Tysons Corner, Virginia,7/1/1998,927628,1994,58173a3c-c7e1-4150-b48f-1af063a88e26,us_equity,NYSE,Capital One Financial,active,TRUE,TRUE,TRUE,TRUE,TRUE
DXC,DXC Technology,reports,Information Technology,IT Consulting & Other Services,Tysons Corner, Virginia,4/4/2017,1688568,2017,b93e6816-bac6-4239-b598-0850d12378df,us_equity,NYSE,DXC Technology Company,active,TRUE,TRUE,TRUE,TRUE,TRUE
HLT,Hilton Worldwide Holdings Inc,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Tysons Corner, Virginia,6/19/2017,1585689,1919,072e0811-8f84-4acc-bc3b-95761ea08dd6,us_equity,NYSE,Hilton Worldwide Holdings Inc.,active,TRUE,TRUE,TRUE,TRUE,TRUE
OKE,Oneok,reports,Energy,Oil & Gas Storage & Transportation,Tulsa, Oklahoma,3/15/2010,1039684,1906,1b3dea47-c70a-4a67-8c2d-a2007d06d8cd,us_equity,NYSE,"Oneok, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
WMB,Williams Companies,reports,Energy,Oil & Gas Storage & Transportation,Tulsa, Oklahoma,3/31/1975,107263,1908,b60af993-7490-471e-9926-1cbedb46fcef,us_equity,NYSE,Williams Companies Inc.,active,TRUE,TRUE,TRUE,TRUE,TRUE
WELL,Welltower Inc.,reports,Real Estate,Health Care REITs,Toledo, Ohio,1/30/2009,766704,1970,b94a7925-39e6-4a74-9db6-44888cb57d40,us_equity,NYSE,Welltower Inc.,active,TRUE,TRUE,TRUE,TRUE,TRUE
AMGN,Amgen Inc.,reports,Health Care,Biotechnology,Thousand Oaks, California,1/2/1992,318154,1980,201b268b-cde8-4010-9fe3-41d2ac7f1e9c,us_equity,NASDAQ,Amgen Inc. Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
TDY,Teledyne Technologies,reports,Industrials,Aerospace & Defense,Thousand Oaks, California,6/22/2020,1094285,1960,7e17b48e-68ff-483b-8968-2df4892b4ed4,us_equity,NYSE,Teledyne Technologies Incorporated,active,TRUE,TRUE,TRUE,TRUE,TRUE
ODFL,Old Dominion Freight Line,reports,Industrials,Trucking,Thomasville, North Carolina,12/9/2019,878927,1934,5e255d55-471d-45fc-ad7a-65c904018bf2,us_equity,NASDAQ,"Old Dominion Freight Line, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
NLOK,NortonLifeLock,reports,Information Technology,Application Software,Tempe, Arizona,3/25/2003,849399,1982,89815654-c60c-4b6a-ab96-80982bf4e53b,us_equity,NASDAQ,NortonLifeLock Inc. Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
CTSH,Cognizant Technology Solutions,reports,Information Technology,IT Consulting & Other Services,Teaneck, New Jersey,11/17/2006,1058290,1994,1c7f101c-4c08-46e9-9f79-60ca13c07e51,us_equity,NASDAQ,Cognizant Technology Solutions Corporation Class A Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
REGN,Regeneron Pharmaceuticals,reports,Health Care,Biotechnology,Tarrytown, New York,5/1/2013,872589,1988,5098a4d2-0917-4184-862c-17dbefde2ed4,us_equity,NASDAQ,"Regeneron Pharmaceuticals, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
MOS,The Mosaic Company,reports,Materials,Fertilizers & Agricultural Chemicals,Tampa, Florida,9/26/2011,1285785,2004 (1865 / 1909),6c285ed0-024c-47f7-9e2a-8fb08e6913ac,us_equity,NYSE,The Mosaic Company,active,TRUE,TRUE,TRUE,TRUE,TRUE
FTNT,Fortinet,reports,Information Technology,Systems Software,Sunnyvale, California,10/11/2018,1262039,2000,2b7d41ee-36a4-4c7e-b783-896568c61ed0,us_equity,NASDAQ,"Fortinet, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
ISRG,Intuitive Surgical Inc.,reports,Health Care,Health Care Equipment,Sunnyvale, California,6/2/2008,1035267,1995,e02df0be-fd3a-4762-b4c1-c274784bf756,us_equity,NASDAQ,"Intuitive Surgical, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
JNPR,Juniper Networks,reports,Information Technology,Communications Equipment,Sunnyvale, California,6/2/2006,1043604,1996,89312904-5117-4d32-acb1-bcc0c1ba2e74,us_equity,NYSE,Juniper Networks Inc,active,TRUE,TRUE,TRUE,TRUE,TRUE
NTAP,NetApp,reports,Information Technology,"Technology Hardware, Storage & Peripherals",Sunnyvale, California,6/25/1999,1002047,1992,d37df28f-5646-48c8-99cc-4d0c9a5ec9ff,us_equity,NASDAQ,"NetApp, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
TRMB,Trimble Inc.,reports,Information Technology,Electronic Equipment & Instruments,Sunnyvale, California,1/21/2021,864749,1978,c71569f2-3812-4dff-8fca-779357edda8f,us_equity,NASDAQ,Trimble Inc. Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
CHTR,Charter Communications,reports,Communication Services,Cable & Satellite,Stamford, Connecticut,9/8/2016,1091667,1993,596b0016-1d8d-4e2e-9ab3-bfe7514b6be8,us_equity,NASDAQ,"Charter Communications, Inc. Class A Common Stock New",active,TRUE,TRUE,TRUE,TRUE,TRUE
IT,Gartner Inc,reports,Information Technology,IT Consulting & Other Services,Stamford, Connecticut,4/5/2017,749251,1979,ce016848-57bf-4a5d-be20-af1ac2a199f9,us_equity,NYSE,"Gartner, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
SYF,Synchrony Financial,reports,Financials,Consumer Finance,Stamford, Connecticut,11/18/2015,1601712,2003,981f70e6-3263-46df-ae90-283910e259c8,us_equity,NYSE,SYNCHRONY FINANCIAL,active,TRUE,TRUE,TRUE,TRUE,TRUE
URI,"United Rentals, Inc.",reports,Industrials,Trading Companies & Distributors,Stamford, Connecticut,9/20/2014,1067701,1997,4f34a08c-9bdd-484a-8601-f9c583fee6a0,us_equity,NYSE,"United Rentals, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
RJF,Raymond James Financial,reports,Financials,Investment Banking & Brokerage,St. Petersburg, Florida,3/20/2017,720005,1962,713c63c2-aa51-449b-bc1d-cb5ef9a7d4ff,us_equity,NYSE,"Raymond James Financial, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
MMM,3M Company,reports,Industrials,Industrial Conglomerates,St. Paul, Minnesota,8/9/1976,66740,1902,b7f45fa8-7969-4ad9-ad77-775880b14278,us_equity,NYSE,3M Company,active,TRUE,TRUE,TRUE,TRUE,TRUE
ECL,Ecolab Inc.,reports,Materials,Specialty Chemicals,St. Paul, Minnesota,1/31/1989,31462,1923,b636b9b8-669c-4788-a0eb-ff5f6ea7f09e,us_equity,NYSE,"Ecolab, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
AEE,Ameren Corp,reports,Utilities,Multi-Utilities,St. Louis, Missouri,9/19/1991,1002910,1902,98ce4784-3b9a-4a4f-88ec-f2db2f1e8961,us_equity,NYSE,Ameren Corporation,active,TRUE,TRUE,TRUE,TRUE,TRUE
CNC,Centene Corporation,reports,Health Care,Managed Health Care,St. Louis, Missouri,3/30/2016,1071739,1984,67956c95-90f3-4316-8dcf-56f8aa497dcb,us_equity,NYSE,Centene Corporation,active,TRUE,TRUE,TRUE,TRUE,TRUE
ORLY,O'Reilly Automotive,reports,Consumer Discretionary,Specialty Stores,Springfield, Missouri,3/27/2009,898173,1957,c73e2c28-af3f-4f5d-b550-a56b567ed47c,us_equity,NASDAQ,"O'Reilly Automotive, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
TSN,Tyson Foods,reports,Consumer Staples,Packaged Foods & Meats,Springdale, Arkansas,,100493,1935,73caedb2-6646-4666-8891-88b9718bd235,us_equity,NYSE,"Tyson Foods, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
CTLT,Catalent,reports,Health Care,Pharmaceuticals,Somerset, New Jersey,9/21/2020,1596783,2007,6fc7c918-3c22-46b3-b8cf-0339c6f325be,us_equity,NYSE,"CATALENT, INC.",active,TRUE,TRUE,TRUE,TRUE,TRUE
DGX,Quest Diagnostics,reports,Health Care,Health Care Services,Secaucus, New Jersey,12/12/2002,1022079,1967,8cff8b3e-70a0-408a-8584-44c3670992a2,us_equity,NYSE,Quest Diagnostics Inc.,active,TRUE,TRUE,TRUE,TRUE,TRUE
ALK,Alaska Air Group,reports,Industrials,Airlines,Seattle, Washington,5/13/2016,766421,1985,706a4e67-10db-4ca5-9d05-5163302d734d,us_equity,NYSE,"Alaska Air Group, Inc.",active,TRUE,TRUE,TRUE,TRUE,FALSE
AMZN,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,Seattle, Washington,11/18/2005,1018724,1994,f801f835-bfe6-4a9d-a6b1-ccbb84bfd75f,us_equity,NASDAQ,"Amazon.com, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
EXPE,Expedia Group,reports,Consumer Discretionary,Internet & Direct Marketing Retail,Seattle, Washington,10/2/2007,1324424,1996,3e3bbdb0-d6a4-4db1-8fbb-133f75fd4f66,us_equity,NASDAQ,"Expedia Group, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
EXPD,Expeditors,reports,Industrials,Air Freight & Logistics,Seattle, Washington,10/10/2007,746515,1979,a4965b33-8fae-4700-a0f7-07409250f8b5,us_equity,NASDAQ,"Expeditors International of Washington, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
FFIV,F5 Networks,reports,Information Technology,Communications Equipment,Seattle, Washington,12/20/2010,1048695,1996,09192535-21d6-42cf-903d-4abd88f91cad,us_equity,NASDAQ,"F5 Networks, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
SBUX,Starbucks Corp.,reports,Consumer Discretionary,Restaurants,Seattle, Washington,,829224,1971,0a7deac5-2d75-4e54-9f66-51c1c6fad55b,us_equity,NASDAQ,Starbucks Corporation Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
GRMN,Garmin Ltd.,reports,Consumer Discretionary,Consumer Electronics,Schaffhausen, Switzerland,12/12/2012,1121788,1989,44ddf865-1d4c-443a-b0a4-d8304a703836,us_equity,NASDAQ,Garmin Ltd. Common Stock (Switzerland),active,TRUE,TRUE,TRUE,TRUE,TRUE
TEL,TE Connectivity Ltd.,reports,Information Technology,Electronic Manufacturing Services,Schaffhausen, Switzerland,10/17/2011,1385157,2007,fcd4234f-b449-429d-8a12-053efc96aee3,us_equity,NYSE,TE CONNECTIVITY LTD,active,TRUE,TRUE,TRUE,TRUE,TRUE
ROP,Roper Technologies,reports,Industrials,Industrial Conglomerates,Sarasota, Florida,12/23/2009,882835,1981,23e965be-de5f-44cd-8e2c-b4fbbea0ec9c,us_equity,NYSE,"Roper Technologies, Inc",active,TRUE,TRUE,TRUE,TRUE,TRUE
KEYS,Keysight Technologies,reports,Information Technology,Electronic Equipment & Instruments,Santa Rosa, California,11/6/2018,1601046,2014,c12d8862-2ca2-48ca-9fdc-368bace91bd3,us_equity,NYSE,"Keysight Technologies, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
ATVI,Activision Blizzard,reports,Communication Services,Interactive Home Entertainment,Santa Monica, California,8/31/2015,718877,2008,4fd68286-4b8d-4208-a9b6-99d212efd4b9,us_equity,NASDAQ,"Activision Blizzard, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
AMD,Advanced Micro Devices,reports,Information Technology,Semiconductors,Santa Clara, California,3/20/2017,2488,1969,03fb07bb-5db1-4077-8dea-5d711b272625,us_equity,NASDAQ,"Advanced Micro Devices, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
A,Agilent Technologies,reports,Health Care,Health Care Equipment,Santa Clara, California,6/5/2000,1090872,1999,7595a8d2-68a6-46d7-910c-6b1958491f5c,us_equity,NYSE,Agilent Technologies Inc.,active,TRUE,TRUE,TRUE,TRUE,TRUE
AMAT,Applied Materials Inc.,reports,Information Technology,Semiconductor Equipment,Santa Clara, California,3/16/1995,6951,1967,ce4833e1-c561-492a-aace-7eb451d09e02,us_equity,NASDAQ,"Applied Materials, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
ANET,Arista Networks,reports,Information Technology,Communications Equipment,Santa Clara, California,8/28/2018,1596532,2004,cbfae067-8c09-47a5-86f1-276f2ece42e9,us_equity,NYSE,Arista Networks,active,TRUE,TRUE,TRUE,TRUE,TRUE
INTC,Intel Corp.,reports,Information Technology,Semiconductors,Santa Clara, California,12/31/1976,50863,1968,0cf42aa3-9816-4f1f-aa84-6482ac9303e9,us_equity,NASDAQ,Intel Corporation Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
NVDA,Nvidia Corporation,reports,Information Technology,Semiconductors,Santa Clara, California,11/30/2001,1045810,1993,4ce9353c-66d1-46c2-898f-fce867ab0247,us_equity,NASDAQ,NVIDIA Corporation Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
NOW,ServiceNow,reports,Information Technology,Systems Software,Santa Clara, California,11/21/2019,1373715,2003,0ec9e18b-6dc2-43f7-a956-8d07bac7c08b,us_equity,NYSE,"SERVICENOW, INC.",active,TRUE,TRUE,TRUE,TRUE,TRUE
SIVB,SVB Financial,reports,Financials,Regional Banks,Santa Clara, California,3/19/2018,719739,1983,b570ba7e-7fb0-4e37-9bf6-1a472f5103e6,us_equity,NASDAQ,SVB Financial Group Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
CVX,Chevron Corp.,reports,Energy,Integrated Oil & Gas,San Ramon, California,3/4/1957,93410,1879,186997ab-b63c-439b-bf62-72275d1c4c27,us_equity,NYSE,Chevron Corporation,active,TRUE,TRUE,TRUE,TRUE,TRUE
COO,The Cooper Companies,reports,Health Care,Health Care Supplies,San Ramon, California,9/23/2016,711404,1958,98db09c5-eea2-49c9-b4b5-b20133353e38,us_equity,NYSE,"The Cooper Companies, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
ADSK,Autodesk Inc.,reports,Information Technology,Application Software,San Rafael, California,12/1/1989,769397,1982,a21ecb08-ff55-4c19-94d3-a8d607d91be8,us_equity,NASDAQ,"Autodesk, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
ESS,"Essex Property Trust, Inc.",reports,Real Estate,Residential REITs,San Mateo, California,4/2/2014,920522,1971,5f9faccc-f650-4021-9310-e44eba191dc2,us_equity,NYSE,"Essex Property Trust, Inc",active,TRUE,TRUE,TRUE,TRUE,TRUE
BEN,Franklin Resources,reports,Financials,Asset Management & Custody Banks,San Mateo, California,,38777,1947,12344127-983c-4142-b3cf-97bc15a8ba70,us_equity,NYSE,"Franklin Resources, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
DXCM,DexCom,reports,Health Care,Health Care Equipment,San Diego, California,5/12/2020,1093557,1999,8dd538ed-bf95-4b22-a6c7-e6f01131d65d,us_equity,NASDAQ,"DexCom, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
MKTX,MarketAxess,reports,Financials,Financial Exchanges & Data,New York, New York,7/1/2019,1278021,2000,c9ba3fb3-4daf-4f43-981e-ef531850a6bd,us_equity,NASDAQ,"MarketAxess Holdings, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
FRC,First Republic Bank,reports,Financials,Regional Banks,San Francisco, California,1/2/2019,1132979,1985,16e2c23f-ac1d-4585-9813-874e9b280624,us_equity,NYSE,First Republic Bank,active,TRUE,TRUE,TRUE,TRUE,TRUE
MXIM,Maxim Integrated Products,reports,Information Technology,Semiconductors,San Jose, California,12/3/2018,743316,1983,8b386a5b-251e-4efd-93cb-0f3db672527c,us_equity,NASDAQ,"Maxim Integrated Products, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
ROL,"Rollins, Inc.",reports,Industrials,Environmental & Facilities Services,Atlanta, Georgia,10/1/2018,84839,1948,4cbd2a17-105f-470d-b690-1e58aa0ce908,us_equity,NYSE,"Rollins, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
TWTR,"Twitter, Inc.",reports,Communication Services,Interactive Media & Services,San Francisco, California,6/7/2018,1418091,2006,2e91ded3-a6d8-423f-bbf0-e0a7f29b88ce,us_equity,NYSE,"Twitter, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
MSCI,MSCI Inc,reports,Financials,Financial Exchanges & Data,New York, New York,4/4/2018,1408198,1969,0ef68826-b0f7-45b8-b273-8251f7133f0a,us_equity,NYSE,"MSCI, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
TTWO,Take-Two Interactive,reports,Communication Services,Interactive Home Entertainment,New York, New York,3/19/2018,946581,1993,46502bdb-1f73-48cd-a9e7-e194d1d6938d,us_equity,NASDAQ,"Take-Two Interactive Software, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
CDNS,Cadence Design Systems,reports,Information Technology,Application Software,San Jose, California,9/18/2017,813672,1988,ee289c17-ee75-4d48-a9ee-505156d93171,us_equity,NASDAQ,"Cadence Design Systems, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
RMD,ResMed,reports,Health Care,Health Care Equipment,San Diego, California,7/26/2017,943819,1989,ee55892a-1ff0-4ede-87e4-ad5aa5998044,us_equity,NYSE,ResMed Inc.,active,TRUE,TRUE,TRUE,TRUE,TRUE
ALGN,Align Technology,reports,Health Care,Health Care Supplies,San Jose, California,6/19/2017,1097149,1997,53833666-cd3e-442c-8d59-3c4af8ce7aa4,us_equity,NASDAQ,"Align Technology, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
GPN,Global Payments Inc.,reports,Information Technology,Data Processing & Outsourced Services,Atlanta, Georgia,4/25/2016,1123360,2000,2ae65e45-78f1-448b-b33d-08220c03f317,us_equity,NYSE,"Global Payments, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
EXR,Extra Space Storage,reports,Real Estate,Specialized REITs,Salt Lake City, Utah,1/19/2016,1289490,1977,95631989-09cd-4964-860e-f766dfba5081,us_equity,NYSE,"Extra Space Storage, Inc.",active,TRUE,TRUE,TRUE,TRUE,TRUE
ILMN,Illumina Inc,reports,Health Care,Life Sciences Tools & Services,San Diego, California,11/19/2015,1110803,1998,77832354-b542-4769-b168-1ee930e2d2e9,us_equity,NASDAQ,"Illumina, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
FOX,Fox Corporation (Class B),reports,Communication Services,Movies & Entertainment,New York, New York,9/18/2015,1754301,2019,7f9bc611-ddaf-42bf-9faa-48f007b275c8,us_equity,NASDAQ,Fox Corporation Class B Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
NWS,News Corp (Class B),reports,Communication Services,Publishing,New York, New York,9/18/2015,1564708,2013 (1980),fb93dfd6-4573-4fc6-bab7-a92a9595169d,us_equity,NASDAQ,News Corporation Class B Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
PYPL,PayPal,reports,Information Technology,Data Processing & Outsourced Services,San Jose, California,7/20/2015,1633917,1998,24cbba8c-831b-44e2-8503-dd0c2ed7af8f,us_equity,NASDAQ,"PayPal Holdings, Inc. Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
O,Realty Income Corporation,reports,Real Estate,Retail REITs,San Diego, California,4/7/2015,726728,1969,c1de0f49-b6d3-4636-ab9b-5aed83596918,us_equity,NYSE,Realty Income Corporation,active,TRUE,TRUE,TRUE,TRUE,TRUE
DISCK,"Discovery, Inc. (Series C)",reports,Communication Services,Broadcasting,New York, New York,8/7/2014,1437107,1985,1d27e066-67b9-4e11-b3a9-a6b50ca524e1,us_equity,NASDAQ,"Discovery, Inc. Series C Common Stock",active,TRUE,TRUE,TRUE,TRUE,TRUE
AVGO,Broadcom Inc.,reports,Information Technology,Semiconductors,San Jose, California,5/8/2014,1730168,1961,7a8b4fcf-0622-47ef-8541-de7f70ffc0c4,us_equity,NASDAQ,Broadcom Inc. Common Stock,active,TRUE,TRUE,TRUE,TRUE,TRUE
